id,psd_size_at_d10_mm,psd_size_at_d20_mm,psd_size_at_d30_mm,psd_size_at_d40_mm,psd_size_at_d50_mm,psd_size_at_d60_mm,psd_size_at_d70_mm,psd_size_at_d80_mm,psd_size_at_d90_mm,psd_size_at_d95_mm,psd_size_at_d98_mm,psd_has_sedimentation,psd_passing_at_0_002mm_pct,psd_passing_at_0_063mm_pct,psd_passing_at_2mm_pct,proctor_diam_mm,grain_density_g_cm3,hyd_cond_kf_m_s,hyd_cond_hyd_gradient,atterberg_liquid_limit_pct,atterberg_plastic_limit_pct,loss_on_ignition_pct,psd_C_U,psd_C_C,psd_fraction_clay,psd_fraction_silt,psd_fraction_sand,psd_fraction_gravel,log_diff_psd_size_at_d20_mm,log_diff_psd_size_at_d30_mm,log_diff_psd_size_at_d40_mm,log_diff_psd_size_at_d50_mm,log_diff_psd_size_at_d60_mm,log_diff_psd_size_at_d70_mm,log_diff_psd_size_at_d80_mm,log_diff_psd_size_at_d90_mm,log_diff_psd_size_at_d95_mm,log_diff_psd_size_at_d98_mm,atterberg_is_missing,kf_is_missing,loi_is_missing,log10_kf,atterberg_plasticity_index,psd_C_U_is_low,skempton_index,hazen_interaction,casagrande_interaction,proctor_mdd_g_cm3,proctor_owc_pct
43,0.024857,0.164585,0.423359,0.763695,1.19479,1.712979,2.416836,3.368896,5.774137,8.871387,13.731447,1.0,0.79,14.01,64.3,150.0,2.65,7.013000298245613e-06,21.608599999999996,0.0,0.0,1.14,68.9133443295651,4.209367486475643,0.79,13.219999999999999,50.29,35.7,0.8209415394955182,1.2312600843624653,1.4874712349195431,1.6818428667292133,1.8383033265165247,1.9877984690344666,2.132038891920436,2.3660383716344704,2.5525428127419367,2.742267592655984,1,1,1,-5.154096142631744,0.0,0,0.0,-6.79597922162278,14.6,2.034,10.08
44,0.340628,0.850356,2.25301,5.507339,10.022761,15.134178,21.672247,30.779061,44.015107,52.658824,58.639842,0.0,0.0,2.89,28.73,150.0,2.65,2.022715679999999e-05,13.811999999999998,0.0,0.0,0.47400000000000025,44.43022299987083,0.9846617245943833,0.0,2.89,25.84,71.27,0.3973204357993614,0.8204827747642833,1.2086614653827938,1.4687070298317946,1.6476784930151298,1.803623597152805,1.9559750217658463,2.111321417373514,2.189190811440317,2.235912446882802,1,1,1,-4.694065158892557,0.0,0,0.0,-5.488706030491279,14.6,2.129,7.58
45,0.001992,0.016241,0.053291,0.096607,0.151742,0.215732,0.322944,0.503661,1.638804,4.642763,9.368378,1.0,10.02,32.55,91.0,100.0,2.65,1.1133709441994881e-07,28.2744,28.9094,13.956399999999995,2.265999999999999,108.2991967871486,6.608514325877481,10.02,22.529999999999998,58.45,9.0,0.9113234322652175,1.4273645357198883,1.6857192618022594,1.8818164697951043,2.0346252356446857,2.209837886077763,2.4028489893319973,2.915237681222597,3.367487180631853,3.6723750714610675,1,1,1,-6.953360116726301,14.953000000000007,0,1.4982906000000005,-8.776006981256735,8.449138000000005,2.087,8.43
46,0.30137,0.423315,0.594604,0.835201,2.354293,6.798811,11.760816,18.167316,25.882943,31.151748,38.66311,0.0,0.0,1.9,49.2,150.0,2.65,1.8461523399999995e-05,16.466599999999993,0.0,0.0,0.4720000000000002,22.559680791054184,0.17255306042089597,0.0,1.9,47.300000000000004,50.8,0.1475636396919902,0.2951278083416676,0.44269098753819125,0.8927604932303181,1.3533329502907145,1.5913374373055422,1.780190752210741,1.9339136378139221,2.0143824028854618,2.1081967669571107,1,1,1,-4.73373246490729,0.0,0,0.0,-5.028859744291271,14.6,1.951,6.3
47,0.146277,0.269307,0.331316,0.407602,0.50175,0.643946,0.82644,1.177916,2.634722,5.162773,9.761675,0.0,0.0,6.61,87.63,100.0,2.65,1.405061e-05,30.0,0.0,0.0,1.2,4.402236851999973,1.1653578990916864,0.0,6.61,81.02,12.370000000000005,0.26507159722155704,0.355066364655563,0.44506026151593253,0.5353113363625761,0.6436734050390923,0.7520352842359979,0.9059382761828173,1.2555587530304417,1.54770698534137,1.8243482995954456,1,0,0,-4.852304820678246,0.0,1,0.0,-5.38244801512136,14.6,1.903,8.45
48,0.148151,0.264076,0.440611,0.723422,1.238927,2.318119,4.344146,8.686895,14.354969,20.568056,26.81708,1.0,0.88,4.94,57.6,150.0,2.65,2.5526329799999985e-05,18.111199999999997,0.0,0.0,0.83,15.647002045210629,0.5652887684320926,0.88,4.0600000000000005,52.660000000000004,42.4,0.2510243457891276,0.473350747998833,0.6886871247067716,0.9223411303930497,1.1944311393300873,1.467199825531801,1.7681599848950245,1.9862976717038716,2.142488658819072,2.2577069003177317,1,1,1,-4.593011623981165,0.0,0,0.0,-5.0950603155594205,14.6,2.155,7.0
49,0.039275,0.140258,0.23905,0.327026,0.438452,0.616413,0.900636,1.838642,5.568438,11.296295,19.212015,0.0,0.0,13.2,81.0,100.0,2.65,6.15e-09,30.0,0.0,0.0,1.0919999999999996,15.694793125397837,2.3604212351436247,0.0,13.2,67.8,19.0,0.5528114481004563,0.7843725543197972,0.9204660886352767,1.0478058617410948,1.1957555955957753,1.3604331087737451,1.6703809827474043,2.1516171947981304,2.458819831638713,2.68945672333542,1,0,1,-8.211124884224583,0.0,0,0.0,-9.316747780425496,14.6,2.024,8.55
50,0.167345,0.305821,0.427665,0.604396,0.86206,1.425012,2.848828,6.607852,14.043692,27.61257,45.417111,0.0,0.0,5.05,65.57,100.0,2.65,6.54685e-06,30.0,0.0,0.0,0.5,8.515414263945742,0.7669660777466896,0.0,5.05,60.519999999999996,34.43000000000001,0.26185456320279865,0.40749096829033976,0.5577088405729402,0.7119247532213869,0.930205780680224,1.2310534883297133,1.5964475664032785,1.9238685552789545,2.217494088985383,2.4336067642567243,1,0,0,-5.183967609424508,0.0,0,0.0,-5.7076767358301055,14.6,2.054,9.06
51,0.003765,0.022501,0.122144,0.211038,0.322875,0.469818,0.771959,1.595781,5.088951,9.682384,13.087748,1.0,8.54,25.13,82.43,100.0,2.66,2e-10,30.0,22.65,12.41,1.6,124.78565737051792,8.434311649499357,8.54,16.59,57.30000000000001,17.569999999999993,0.7764368391226966,1.5111071577322854,1.748595681890933,1.9332694386446543,2.096164671221431,2.3118292543241408,2.627208309349187,3.1308632886639356,3.4102173220786254,3.54109994368302,0,0,0,-9.698970004336019,10.239999999999998,0,0.8744959999999997,-11.251843682581413,8.305499999999999,2.095,8.71
52,0.264524,0.393706,0.613772,1.050535,2.562165,4.818458,7.905502,12.239313,20.250492,27.498752,38.214285,0.0,0.0,3.38,46.53,150.0,2.65,2.287343759999999e-05,15.565599999999995,0.0,0.0,0.54,18.215579682750903,0.2955568201320241,0.0,3.38,43.15,53.47,0.1727069521347835,0.36554199096444717,0.5989454448272259,0.9861420130270202,1.2604429965504358,1.475464371611531,1.6652919600170422,1.8839704979037637,2.0168479030436632,2.1597606569591825,1,1,1,-4.640668561299649,0.0,0,0.0,-4.986082465569217,14.6,2.168,5.97
53,0.040236,0.075662,0.130809,0.163259,0.203757,0.255023,0.330201,0.427541,0.695922,1.291963,8.979696,0.0,0.0,17.1,96.16,100.0,2.65,1.819644360093568e-05,26.3458,27.7192,17.68059999999999,1.3999999999999995,6.338179739536733,1.667558588211009,0.0,17.1,79.06,3.8400000000000034,0.2742630174893188,0.5120228261316154,0.6082623325386532,0.7044977382258889,0.8019645508502036,0.9141635846951037,1.0263629692250662,1.2379457664733462,1.5066352767786548,2.348646834768,1,1,1,-4.740013484290411,10.03860000000001,0,0.0,-5.288539519269048,4.403584000000009,1.992,9.2
54,0.013923,0.089154,0.19182,0.276334,0.33844,0.414503,0.529732,1.353232,9.437089,17.21511,24.977731,0.0,0.0,18.13,82.26,100.0,2.65,1.4166382194736843e-06,24.628399999999996,24.9206,14.294000000000004,0.7,29.77109818286289,6.375691166789677,0.0,18.13,64.13000000000001,17.739999999999995,0.8064080099470698,1.1391610635166391,1.297701500445738,1.3857488632396888,1.4737948550014743,1.5803233854088656,1.987639435899733,2.831105227705824,3.092176978937747,3.2538201609820483,1,1,0,-5.848741045551455,10.626599999999996,0,0.0,-7.461557065445595,7.034561999999996,2.051,8.27
55,0.00248,0.00833,0.01696,0.02567,0.03803,0.06681,0.20456,0.38502,0.76225,1.072518,1.316403,1.0,8.21,58.96,100.0,100.0,2.67,3.3842689497081005e-08,28.89,32.672399999999996,18.710199999999997,3.284,26.939516129032256,1.7360352661133402,8.21,50.75,41.04,0.0,0.5261933205805711,0.8349741670944786,1.014974187845227,1.185674644585366,1.430389790927484,1.9163690341920625,2.1910316088486175,2.487645752211202,2.6359529088278184,2.724937182527175,1,1,1,-7.470535130641052,13.9622,0,1.1462966200000002,-8.522921771802194,4.711348000000003,1.894,14.06
56,0.149002,0.306,0.511615,0.936252,2.02864,4.617198,8.438489,14.711877,21.837485,26.227481,29.274465,0.0,0.0,5.77,49.84,150.0,2.66,2.925198979999999e-05,20.188,0.0,0.0,0.8319999999999999,30.987490100804017,0.3804660778598258,0.0,5.77,44.07000000000001,50.16,0.31252932865229655,0.5357511712097992,0.7982006606091191,1.134012886668256,1.4911864010371323,1.7530725907738485,1.9944759874569788,2.1660105218482766,2.2455644832553943,2.29329686912021,1,1,1,-4.533844586683743,0.0,0,0.0,-5.158903243988336,14.6,2.168,6.94
57,0.007454,0.053429,0.136816,0.221776,0.326298,0.464982,0.792934,1.964315,8.363305,17.758994,25.046882,1.0,6.33,21.58,80.16,100.0,2.63,2.82807123393142e-07,29.955,23.43,13.83,1.6,62.3801985511135,5.400677553715472,6.33,15.249999999999998,58.58,19.840000000000003,0.8553876574000077,1.2637475006723053,1.4735251577617614,1.641225023428204,1.7950467527474434,2.0268476518270524,2.4208217446218487,3.049988546870093,3.3770289720887714,3.526364281327297,0,1,0,-6.548509655655294,9.6,0,0.60768,-8.259284970455308,7.0961,2.083,9.28
58,0.131005,0.286911,0.477811,0.812382,1.536789,3.037918,6.666096,11.872687,20.001425,26.383663,31.152979,1.0,0.63,5.04,53.74,150.0,2.67,2.8675359599999987e-05,14.9584,0.0,0.0,0.792,23.189328651578183,0.5736518107858798,0.63,4.41,48.7,46.26,0.3404593276970258,0.5619682722419839,0.792472420684027,1.069326371815021,1.3652881756696618,1.7065836922807636,1.9572611471707897,2.18377306657881,2.3040472196035178,2.3762117108756478,1,1,1,-4.542491127173287,0.0,0,0.0,-5.223409782567339,14.6,2.194,7.3
59,0.000465,0.001105,0.002627,0.009323,0.021256,0.036595,0.058997,0.104937,0.205229,0.342632,0.578682,1.0,26.85,71.28,99.8,100.0,2.66,2.582964426795427e-08,26.19,43.883199999999995,22.53320000000001,4.8,78.6989247311828,0.40555096691921305,26.85,44.43,28.519999999999996,0.20000000000000284,0.37590932513117536,0.7520071198961165,1.3021027313308897,1.6600285885122672,1.895968798604248,2.1033769754204785,2.353475691286552,2.6447857761136353,2.8673749684202967,3.094987020881486,1,1,0,-7.587881574993092,21.349999999999984,0,5.732474999999996,-8.339700225255442,3.9152639999999863,1.716,19.23
60,0.091386,0.264118,0.425855,0.739995,1.726417,6.978587,16.230996,20.452741,25.772577,28.930839,31.008655,1.0,1.58,8.1,51.32,150.0,2.65,1.527900840000001e-05,17.616999999999997,0.0,0.0,1.3159999999999994,76.36385223119515,0.2843651270027445,1.58,6.52,43.22,48.68,0.46091833146572403,0.6683820821922413,0.9083491167909764,1.2762660353426494,1.8828878285816661,2.2494655022136976,2.3498718502611107,2.4502781773198565,2.500481359947774,2.5306032606205404,1,1,1,-4.815904830340323,0.0,0,0.0,-5.737741493271772,14.6,2.162,5.65
61,0.266284,0.651214,1.310239,2.770142,6.988939,10.368025,14.046019,20.760592,33.089615,45.657921,55.387375,0.0,0.0,3.39,36.48,150.0,2.65,1.4970311999999999e-05,17.112999999999996,0.0,0.0,0.5300000000000001,38.93596686244761,0.621813199528255,0.0,3.39,33.089999999999996,63.52,0.38837865647112746,0.6920054502000959,1.0171569598579677,1.419066177827064,1.5903509636170434,1.7222081794417847,1.8918946613978163,2.094346642034895,2.2341710602157216,2.318065710803609,1,1,1,-4.82476914832319,0.0,0,0.0,-5.601526461265445,14.6,2.055,5.44
62,0.36127,0.7077,1.48125,3.14601,5.44087,8.14171,12.82623,18.40475,25.86135,30.655742,33.949095,0.0,0.0,0.0,33.99,150.0,2.69,4.10807932e-05,13.665599999999998,0.0,0.0,0.4440000000000002,22.53635784870042,0.7459491071431008,0.0,0.0,33.99,66.00999999999999,0.29201729652104924,0.6127964642699704,0.9399281996664786,1.1778364502443888,1.3528837300764953,1.5502671243369648,1.707098023521195,1.8548192928541154,1.928679933289195,1.9729963024558825,1,1,1,-4.3863611795086115,0.0,0,0.0,-4.9703957725507095,14.6,2.19,6.31
63,0.3367,0.51772,0.68202,0.84633,1.04165,1.6853,3.16077,7.98846,28.05688,52.580841,76.647929,0.0,0.0,0.0,62.72,150.0,2.65,5.4198644200000024e-05,11.917200000000001,0.0,0.0,0.44800000000000006,5.005346005346006,0.8197357647236007,0.0,0.0,62.72,37.28,0.18685182611330364,0.30655399399021066,0.40029661926838495,0.49047870180504227,0.6994341043964668,0.9725497782604065,1.375219948537382,1.9207962582828524,2.1935844117257006,2.3572573084771524,1,1,1,-4.266011577369791,0.0,0,0.0,-4.639715229596398,14.6,1.925,7.68
64,0.001666,0.005585,0.012001,0.017504,0.023067,0.027539,0.033061,0.040515,0.071526,0.148558,0.400946,1.0,11.57,89.02,99.43,100.0,2.65,1.4207953681180095e-05,19.020000000000003,27.67,18.56,2.7539999999999987,16.53001200480192,3.1391473979475224,11.57,77.44999999999999,10.41000000000001,0.5699999999999932,0.5253481803808593,0.8575424386757982,1.021462307582568,1.1413161185528002,1.2182731689747952,1.297640988520188,1.3859408461723635,1.6327889412897327,1.9502210468999794,2.3814108880650737,0,1,1,-4.84746846739041,9.110000000000003,0,1.0540270000000005,-5.898164828152129,3.510900000000002,1.811,15.5
65,0.251203,0.319345,0.40597,0.513658,0.630003,0.772701,0.94772,1.334796,1.975079,2.799121,3.472212,0.0,0.0,1.2,90.32,100.0,2.65,0.00010184434900000001,14.001799999999998,0.0,0.0,0.2820000000000001,3.0760022770428694,0.8490858185936393,0.0,1.2,89.11999999999999,9.680000000000007,0.10423529910556895,0.20846911999414558,0.31064923477844086,0.39931779584551075,0.48798665262054663,0.5766552240872256,0.725390074856848,0.8955596497222205,1.046996850819238,1.140581412003824,1,1,1,-3.9920630635337586,0.0,1,0.0,-4.200533661744896,14.6,1.699,12.31
66,0.277392,0.729683,1.768233,5.251258,9.437893,12.725807,17.159308,23.138112,31.200105,43.509158,54.329611,0.0,0.0,3.8,31.37,150.0,2.65,1.7819445e-05,13.814999999999998,0.0,0.0,0.5260000000000002,45.876618647978304,0.885726663281247,0.0,3.8,27.57,68.63,0.42004029642769647,0.8044455595743649,1.277169424328112,1.531781117476363,1.6615914005840402,1.7914058378104998,1.9212339871024744,2.051062123741981,2.195486746957709,2.29194266365451,1,1,1,-4.749105826516372,0.0,0,0.0,-5.589186419371765,14.6,2.105,8.36
67,0.234594,0.353168,0.509708,0.797139,1.452169,3.585901,11.274953,24.451829,41.022872,50.837397,57.819942,0.0,0.0,3.97,54.23,150.0,2.65,1.9527467200000005e-05,18.714599999999994,0.0,0.0,0.534,15.285561438058943,0.3088358474068839,0.0,3.97,50.26,45.77,0.177664445582844,0.33700454964564613,0.5312171571316061,0.7917002611101125,1.1842813949739788,1.6817978398216986,2.017994449596851,2.242709161572375,2.3358664051418625,2.391760751326213,1,1,1,-4.7093540829997504,0.0,0,0.0,-5.0646829741654384,14.6,2.115,7.73
68,0.017354,0.178062,0.283065,0.354068,0.442881,0.565658,0.740542,0.969495,2.690451,8.162952,17.611099,0.0,4.16,13.5,88.31,100.0,2.65,1.06909e-06,30.0,0.0,0.0,0.9,32.59525181514348,8.162417797759696,4.16,9.34,74.81,11.689999999999998,1.0111716539659277,1.2124865805708969,1.3096870846973547,1.4068874559380973,1.5131543405381886,1.630150101545595,1.7471459805072822,2.1904254937244847,2.6724476496415743,3.006386865335473,1,0,0,-5.970985732716291,0.0,0,0.0,-7.993329040648146,14.6,1.994,10.46
69,0.352068,1.546163,4.204009,8.051035,11.703269,16.649237,21.219039,27.04314,37.504189,48.60827,56.792161,0.0,0.0,3.77,21.76,150.0,2.65,2.5015161399999994e-05,15.863199999999996,0.0,0.0,0.5520000000000003,47.2898332140382,3.0151323859927674,0.0,3.77,17.990000000000002,78.24,0.642628723129177,1.0770370839277197,1.359225161467508,1.521680634245228,1.674767782309979,1.7800991578508996,1.8854305632940653,2.0274532254341495,2.140083611352969,2.2076618411754825,1,1,1,-4.6017966906657115,0.0,0,0.0,-5.887054136924066,14.6,2.032,5.15
70,0.002387,0.004587,0.008815,0.016939,0.03255,0.062549,0.120196,0.252038,0.395659,0.495734,4.50777,0.0,7.32,60.11,97.39,100.0,2.65,3.7910428468110817e-07,28.826800000000002,38.02459999999997,21.387199999999996,3.5,26.204021784666946,0.5204414083723673,7.32,52.79,37.28,2.6099999999999994,0.283676321125228,0.5673698976285864,0.851035349012667,1.1346985738974562,1.418367951809998,1.702037596024084,2.0236136056880802,2.219468630005041,2.3173962870801765,3.2761093299203132,1,1,0,-6.421241307098635,16.637399999999975,0,1.2178576799999983,-6.988593949349091,3.4794419999999953,1.704,15.76
71,0.216762,0.418074,0.572114,0.696669,0.848341,1.082662,1.75203,3.630136,9.396626,16.565035,24.359214,0.0,0.0,4.85,72.75,150.0,2.64,7.249719380000001e-05,20.8326,0.0,0.0,0.466,4.994703868759284,1.3947266757766952,0.0,4.85,67.9,27.25,0.28527001017145026,0.4214994258950081,0.507043336495923,0.5925873073292502,0.6985097444186148,0.9075583888498888,1.2239397463514923,1.6369887921508686,1.883209208365026,2.0506801213168777,1,1,1,-4.139678803646409,0.0,1,0.0,-4.71021882398931,14.6,1.962,9.61
72,0.253303,0.331098,0.432788,0.548656,0.671094,0.820855,1.009443,1.61499,4.977963,10.621999,13.581711,0.0,0.0,4.03,84.55,100.0,2.65,0.00012187212560000007,6.651199999999999,0.0,0.0,0.38000000000000006,3.2406051250873458,0.9008316568819026,0.0,4.03,80.52,15.450000000000003,0.11631622400300101,0.23263487709707248,0.3356597995275615,0.4231430225715611,0.5106261145115303,0.6004414673613825,0.8045295041310245,1.2934113308804371,1.6225659227989446,1.7293141516460966,1,1,1,-3.914095614171601,0.0,1,0.0,-4.146728062177603,14.6,1.893,11.38
73,0.290952,0.464019,0.698841,1.043022,1.582774,2.488277,4.103344,7.144336,16.315509,22.846443,27.960787,0.0,0.54,2.76,55.61,100.0,2.65,2.4209310799999992e-05,19.981399999999997,0.0,0.0,0.5,8.552190739365944,0.6745850012931867,0.54,2.2199999999999998,52.85,44.39,0.20271441692712056,0.38055702961931714,0.5544721220299268,0.7355975606859112,0.9320773783712486,1.149316580290244,1.390140524470525,1.7487792802811188,1.8949972467782994,1.9827280442679358,1,1,0,-4.616017574045149,0.0,0,0.0,-5.02144640789939,14.6,1.942,4.04
74,0.015205,0.079639,0.177986,0.281037,0.38333,0.531897,0.817221,1.513113,3.620507,6.226565,9.717435,1.0,3.55,18.17,83.57,100.0,2.65,9.842377848142414e-07,22.1316,24.522599999999997,15.176000000000002,1.3980000000000001,34.981716540611636,3.91703742178471,3.55,14.620000000000001,65.39999999999999,16.430000000000007,0.7191393736204679,1.068399418492422,1.2667770763431019,1.401586384663623,1.5438411163440577,1.7303530936209088,1.9978849380730601,2.376782967015603,2.6122621016397445,2.805565219833625,1,1,1,-6.0068999664495335,9.346599999999995,0,0.3318042999999998,-7.445178713690469,6.045101999999997,2.043,9.29
75,0.15668,0.32289,0.51648,0.95233,2.04082,4.82778,8.61784,15.03043,23.34575,29.095515,33.204502,0.0,0.0,0.0,49.73,100.0,2.66,4.078811759999998e-05,18.413599999999995,0.0,0.0,0.6260000000000001,30.812994638754144,0.35265170124305895,0.0,0.0,49.73,50.27,0.3140410321194396,0.5180399458301294,0.7837739026778999,1.114791138825022,1.4887339083748863,1.7403848637804247,1.9819578424586455,2.173194267656122,2.268812485874042,2.3261834082139012,1,1,1,-4.389466337212862,0.0,0,0.0,-5.017548401451741,14.6,2.165,6.82
76,0.146816,0.308669,0.567989,1.421723,3.954183,8.113154,11.85898,17.068492,23.187443,27.025996,29.627773,1.0,1.58,5.91,42.9,150.0,2.7,2.471435399999999e-05,15.135,0.0,0.0,1.0499999999999998,55.26069365736704,0.2708424556835253,1.58,4.33,36.989999999999995,57.1,0.3227196274043701,0.5875665374478687,0.9860416017490063,1.430283377087365,1.7424163320766217,1.907273949082688,2.065421765375278,2.1984794718168468,2.2650083206019573,2.3049256209960665,1,1,1,-4.607050736928955,0.0,0,0.0,-5.252489991737695,14.6,2.176,7.87
77,0.018287,0.193294,0.303675,0.38918,0.498761,0.745312,1.310838,3.194619,7.149167,11.925683,17.737325,0.0,2.74,14.08,74.23,100.0,2.65,4.575072666666665e-06,26.6754,0.0,0.0,1.3059999999999994,40.756384316727726,6.766085815512894,2.74,11.34,60.150000000000006,25.769999999999996,1.024075908499633,1.2202665752692354,1.3280080488410515,1.435750022122965,1.6101956488146554,1.8554065578035188,2.242276605408169,2.592112977136966,2.814340796166093,2.9867456587594727,1,1,1,-5.339602003568741,0.0,0,0.0,-7.3877538205680064,14.6,2.078,9.46
78,0.009325,0.012553,0.017659,0.025677,0.036438,0.060417,0.262387,2.754019,16.881726,23.060233,27.805571,1.0,0.69,60.41,78.68,100.0,2.65,1.03e-09,30.0,37.176999999999985,20.7564,3.374000000000001,6.479034852546917,0.5535083999092811,0.69,59.72,18.27000000000001,21.319999999999993,0.12909868834409255,0.2773172660780181,0.43989544061567587,0.5919056910254819,0.81151031614352,1.449293473576083,2.4703180916517598,3.2577680066640666,3.3932148506003776,3.4744829774577446,1,0,1,-8.987162775294827,16.420599999999986,0,0.11330213999999988,-9.245360151983013,3.881389999999998,1.862,13.36
79,0.26419,0.4204,0.72079,1.56421,3.27673,5.63594,9.04282,17.22521,28.37935,36.426832,42.312899,0.0,0.0,0.0,43.32,150.0,2.65,4.3636213399999976e-05,13.734999999999996,0.0,0.0,0.47400000000000014,21.332904349142662,0.34892715519888035,0.0,0.0,43.32,56.68,0.20174633248425028,0.43589237788408947,0.7723786831350348,1.093524282457621,1.3290499861076608,1.5343875112954852,1.8142481504122232,2.031086069292277,2.139505027916907,2.2045564064643557,1,1,1,-4.360152943024922,0.0,0,0.0,-4.763645607993423,14.6,2.098,5.52
80,0.175519,0.27461,0.337548,0.414911,0.51312,0.672043,0.880187,1.471892,3.904598,7.380732,17.374004,0.0,0.0,3.19,84.18,100.0,2.65,0.00015537104,3.75,0.0,0.0,0.5179999999999999,3.828890319566542,0.9659393988172419,0.0,3.19,80.99000000000001,15.819999999999993,0.19439221225066294,0.28401140320837337,0.3736308129777183,0.4658948066912354,0.5830729259482985,0.700250814030277,0.9235518089420557,1.3472521915983622,1.6237753001569912,1.9955757812710446,1,0,1,-3.8086299272356716,0.0,1,0.0,-4.197414351736997,14.6,1.883,10.82
81,0.198509,0.408001,0.772058,1.586999,3.01223,5.309284,8.910889,13.716561,20.984862,25.911778,29.407077,1.0,0.25,4.4,43.04,150.0,2.65,3.140723839999998e-05,15.494399999999999,0.0,0.0,0.6240000000000001,26.745810013651774,0.565566525108012,0.25,4.15,38.64,56.96,0.3128810259493934,0.5898697258655845,0.9027964515108018,1.1811079279333425,1.427255755311319,1.6521408322523001,1.8394650376314665,2.0241259159765272,2.115717012599532,2.170671657131493,1,1,1,-4.5029702489045285,0.0,0,0.0,-5.128732300803315,14.6,2.091,8.87
82,0.087837,0.225932,0.387254,0.64021,1.119592,3.014117,9.162283,17.754688,23.648946,27.293622,29.744783,1.0,1.15,7.08,56.42,150.0,2.64,1.9335850200000006e-05,17.7168,0.0,0.0,1.1679999999999997,34.31489008049,0.5664404039585093,1.15,5.93,49.34,43.58,0.41030025241785384,0.644318417951129,0.8626449590955856,1.105382292180395,1.535482612070837,2.0183262075263686,2.305635550533465,2.4301342952248084,2.492383678150931,2.52973331053098,1,1,1,-4.713636727182812,0.0,0,0.0,-5.534237232018519,14.6,2.106,6.87
83,0.200947,0.944845,2.03319,3.253902,5.057272,7.682074,12.01166,17.754688,23.648946,27.293622,29.744783,0.0,0.0,6.14,29.65,150.0,2.68,3.4885474199999975e-05,15.432399999999998,0.0,0.0,0.78,38.22935400876848,2.677909628872494,0.0,6.14,23.509999999999998,70.35,0.6722790423206522,1.0050964381512228,1.2093229419931728,1.40083478546826,1.5823969594682163,1.7765215037757418,1.9462315180647534,2.0707302627560966,2.1329796456822194,2.170329278062268,1,1,1,-4.457355369258046,0.0,0,0.0,-5.801913453899351,14.6,2.172,7.94
84,0.007719,0.030937,0.06808,0.124773,0.185739,0.276837,0.414913,0.793474,5.028939,9.820351,13.162028,1.0,1.25,28.72,85.61,100.0,2.65,1.8631199208486903e-07,28.2948,29.24940000000001,16.762400000000003,2.003999999999999,35.86436066848037,2.1689718669231706,1.25,27.47,56.89,14.39,0.6029171563901983,0.9454585061465224,1.2085595763104142,1.381342062090711,1.5546630933444412,1.730396001370202,2.0119716597367545,2.8139153268197576,3.1045659697325925,3.231761769423389,1,1,1,-6.729759190575199,12.487000000000005,0,0.15608750000000007,-7.935593503355595,5.734938,2.043,7.71
85,0.2273,0.351422,0.50429,0.631426,0.790613,0.989934,1.537014,2.694564,6.458702,12.34216,20.772387,0.0,0.0,4.13,75.85,100.0,2.65,0.00017035324,30.0,0.0,0.0,0.4,4.355186977562693,1.1301993055230777,0.0,4.13,71.72,24.150000000000006,0.1892295103344963,0.3460809205208596,0.443723024986201,0.5413645154176343,0.6390068049419771,0.8300783875945896,1.0738890674851413,1.4535458112363195,1.7347917364511685,1.9608869693976847,1,0,0,-3.7686496020389266,0.0,1,0.0,-4.147108622707919,14.6,1.918,5.36
86,0.023378,0.264226,0.347503,0.457028,0.609507,0.818404,1.134965,1.68579,3.337162,5.342806,7.143307,1.0,0.0,12.37,84.32,100.0,2.78,9.56664e-06,1.65,0.0,0.0,0.6,35.00744289502952,6.311637077895042,0.0,12.37,71.94999999999999,15.680000000000007,1.053168195926548,1.17215120391753,1.291135453809717,1.4161713434239869,1.5441603890530446,1.6861751146844972,1.8579961190035832,2.154569935365693,2.35896205071864,2.4850919610296596,1,0,0,-5.01924056856431,0.0,0,0.0,-7.125576960417407,14.6,2.075,8.66
87,0.167353,0.329302,0.498962,2.401105,6.047062,10.602653,16.569185,23.264366,33.685685,46.067322,55.5855,0.0,0.0,5.73,38.46,150.0,2.68,1.7308143200000005e-05,17.590799999999994,0.0,0.0,0.8199999999999997,63.35502201932442,0.14030944070709156,0.0,5.73,32.730000000000004,61.54,0.2939608663821236,0.4744339698337473,1.156777650107178,1.5579109194076377,1.8017810461939714,1.9956676449960242,2.1430577196420786,2.3038118811727237,2.439759464438913,2.521328014554638,1,1,1,-4.761749520296023,0.0,0,0.0,-5.34967125306027,14.6,2.19,7.59
88,0.456115,0.906416,2.073294,3.8562,5.662079,8.255882,13.502414,18.910285,24.406433,27.727291,29.932935,0.0,0.0,0.66,29.42,150.0,2.65,4.5117937800000045e-05,13.681599999999998,0.0,0.0,0.34600000000000014,18.10043958212293,1.1415211167756738,0.0,0.66,28.76,70.58,0.29825320818616874,0.6575865359892901,0.9270851954174786,1.0939015696764893,1.2576891221494133,1.4713370649633992,1.617623719341009,1.7284299570431232,1.7838330855190847,1.8170749477240942,1,1,1,-4.345650758815225,0.0,0,0.0,-4.942157175187562,14.6,2.097,6.3
